bayc_id,bakc_id,mayc_m1_id,mayc_m2_id,mayc_m3_id,all_mayc_ids,notes,source_confidence
8927,8927,27854,,,27854,,confirmed
8928,8928,,,,,NO_MAYC,confirmed
8929,8929,27858,,,27858,,confirmed
8930,8930,27860,27861,,"27860,27861",,confirmed
8931,8931,27862,27863,,"27862,27863",,confirmed
8932,8932,27864,,,27864,,confirmed
8933,8933,27866,,,27866,,confirmed
8934,8934,27868,,,27868,,confirmed
8935,8935,27870,,,27870,,confirmed
8936,8936,27872,,,27872,,confirmed
8937,8937,27874,,,27874,,confirmed
8938,8938,,,,,NO_MAYC,confirmed
8939,8939,27878,,,27878,,confirmed
8940,8940,27880,,,27880,,confirmed
8941,8941,27882,27883,,"27882,27883",,confirmed
8942,8942,,27885,,27885,,confirmed
8943,8943,,,,,NO_MAYC,confirmed
8944,8944,27888,,,27888,,confirmed
8945,8945,,,,,NO_MAYC,confirmed
8946,8946,,,,,NO_MAYC,confirmed
8947,8947,27894,,,27894,,confirmed
8948,8948,27896,27897,,"27896,27897",,confirmed
8949,8949,,,,,NO_MAYC,confirmed
8950,8950,27900,,,27900,,confirmed
8951,8951,27902,,,27902,,confirmed
8952,8952,,27905,,27905,,confirmed
8953,8953,,27907,,27907,,confirmed
8954,8954,27908,,,27908,,confirmed
8955,8955,27910,,,27910,,confirmed
8956,8956,,,,,NO_MAYC,confirmed
8957,8957,27914,,,27914,,confirmed
8958,8958,27916,,,27916,,confirmed
8959,8959,27918,,,27918,,confirmed
8960,8960,,,,,NO_MAYC,confirmed
8961,8961,,,,,NO_MAYC,confirmed
8962,8962,27924,,,27924,,confirmed
8963,8963,27926,,,27926,,confirmed
8964,8964,27928,,,27928,,confirmed
8965,8965,27930,,,27930,,confirmed
8966,8966,,,,,NO_MAYC,confirmed
8967,8967,,,,,NO_MAYC,confirmed
8968,8968,27936,,,27936,,confirmed
8969,8969,27938,,,27938,,confirmed
8970,8970,27940,27941,,"27940,27941",,confirmed
8971,8971,27942,,,27942,,confirmed
8972,8972,,,,,NO_MAYC,confirmed
8973,8973,27946,,,27946,,confirmed
8974,8974,27948,,,27948,,confirmed
8975,8975,27950,,,27950,,confirmed
8976,8976,27952,27953,,"27952,27953",,confirmed
8977,8977,27954,27955,,"27954,27955",,confirmed
8978,8978,27956,,,27956,,confirmed
8979,8979,27958,,,27958,,confirmed
8980,8980,27960,,,27960,,confirmed
8981,8981,27962,,,27962,,confirmed
8982,8982,,,,,NO_MAYC,confirmed
8983,8983,27966,,,27966,,confirmed
8984,8984,27968,,,27968,,confirmed
8985,8985,27970,,,27970,,confirmed
8986,8986,27972,27973,,"27972,27973",,confirmed
8987,8987,,,,,NO_MAYC,confirmed
8988,8988,27976,,,27976,,confirmed
8989,8989,27978,27979,,"27978,27979",,confirmed
8990,8990,,,,,NO_MAYC,confirmed
8991,8991,27982,,,27982,,confirmed
8992,8992,27984,,,27984,,confirmed
8993,8993,,,,,NO_MAYC,confirmed
8994,8994,27988,27989,,"27988,27989",,confirmed
8995,8995,27990,,,27990,,confirmed
8996,8996,,,,,NO_MAYC,confirmed
8997,8997,,27995,,27995,,confirmed
8998,8998,27996,,,27996,,confirmed
8999,8999,,,,,NO_MAYC,confirmed
9000,9000,,,,,NO_MAYC,confirmed
9001,9001,28002,,,28002,,confirmed
9002,9002,28004,28005,,"28004,28005",,confirmed
9003,9003,,28007,,28007,,confirmed
9004,9004,28008,28009,,"28008,28009",,confirmed
9005,9005,,28011,,28011,,confirmed
9006,9006,28012,,,28012,,confirmed
9007,9007,,,,,NO_MAYC,confirmed
9008,9008,28016,,,28016,,confirmed
9009,9009,28018,,,28018,,confirmed
9010,9010,28020,,,28020,,confirmed
9011,9011,28022,28023,,"28022,28023",,confirmed
9012,9012,,,,,NO_MAYC,confirmed
9013,,28026,,,28026,NO_BAKC,confirmed
9014,9014,28028,,,28028,,confirmed
9015,9015,28030,,,28030,,confirmed
9016,9016,28032,,,28032,,confirmed
9017,9017,,,,,NO_MAYC,confirmed
9018,9018,,,,,NO_MAYC,confirmed
9019,9019,28038,,,28038,,confirmed
9020,9020,28040,,,28040,,confirmed
9021,9021,28042,,,28042,,confirmed
9022,9022,28044,,,28044,,confirmed
9023,9023,28046,28047,,"28046,28047",,confirmed
9024,9024,,28049,,28049,,confirmed
9025,9025,28050,,,28050,,confirmed
9026,9026,28052,28053,,"28052,28053",,confirmed
9027,9027,28054,,,28054,,confirmed
9028,9028,,28057,,28057,,confirmed
9029,9029,,,,,NO_MAYC,confirmed
9030,9030,28060,,,28060,,confirmed
9031,9031,28062,,,28062,,confirmed
9032,9032,28064,,,28064,,confirmed
9033,9033,28066,,,28066,,confirmed
9034,9034,28068,,,28068,,confirmed
9035,9035,28070,28071,,"28070,28071",,confirmed
9036,9036,,,,,NO_MAYC,confirmed
9037,9037,28074,,,28074,,confirmed
9038,9038,28076,28077,,"28076,28077",,confirmed
9039,9039,28078,28079,,"28078,28079",,confirmed
9040,9040,28080,,,28080,,confirmed
9041,9041,28082,28083,,"28082,28083",,confirmed
9042,9042,,28085,,28085,,confirmed
9043,9043,28086,,,28086,,confirmed
9044,9044,28088,,,28088,,confirmed
9045,9045,28090,,,28090,,confirmed
9046,9046,28092,28093,,"28092,28093",,confirmed
9047,9047,28094,,,28094,,confirmed
9048,9048,28096,,,28096,,confirmed
9049,9049,28098,28099,,"28098,28099",,confirmed
9050,9050,,,,,NO_MAYC,confirmed
9051,9051,28102,,,28102,,confirmed
9052,9052,28104,28105,,"28104,28105",,confirmed
9053,9053,28106,,,28106,,confirmed
9054,9054,28108,,,28108,,confirmed
9055,9055,28110,,,28110,,confirmed
9056,9056,28112,,,28112,,confirmed
9057,9057,,,,,NO_MAYC,confirmed
9058,9058,28116,,,28116,,confirmed
9059,9059,28118,,,28118,,confirmed
9060,9060,28120,,,28120,,confirmed
9061,9061,28122,,,28122,,confirmed
9062,9062,28124,,,28124,,confirmed
9063,9063,,,,,NO_MAYC,confirmed
9064,9064,28128,,,28128,,confirmed
9065,9065,28130,,,28130,,confirmed
9066,9066,28132,,,28132,,confirmed
9067,9067,28134,,,28134,,confirmed
9068,9068,28136,28137,,"28136,28137",,confirmed
9069,9069,,,,,NO_MAYC,confirmed
9070,9070,28140,28141,,"28140,28141",,confirmed
9071,9071,,,,,NO_MAYC,confirmed
9072,9072,28144,,,28144,,confirmed
9073,9073,28146,,,28146,,confirmed
9074,9074,,,,,NO_MAYC,confirmed
9075,9075,,,,,NO_MAYC,confirmed
9076,9076,28152,,,28152,,confirmed
9077,9077,,,,,NO_MAYC,confirmed
9078,9078,28156,,,28156,,confirmed
9079,9079,,,,,NO_MAYC,confirmed
9080,9080,28160,,,28160,,confirmed
9081,9081,28162,,,28162,,confirmed
9082,9082,,,,,NO_MAYC,confirmed
9083,9083,28166,,,28166,,confirmed
9084,9084,28168,,,28168,,confirmed
9085,9085,28170,28171,,"28170,28171",,confirmed
9086,9086,,,,,NO_MAYC,confirmed
9087,9087,,,,,NO_MAYC,confirmed
9088,9088,28176,,,28176,,confirmed
9089,9089,,,,,NO_MAYC,confirmed
9090,9090,,,,,NO_MAYC,confirmed
9091,9091,28182,,,28182,,confirmed
9092,9092,,,,,NO_MAYC,confirmed
9093,9093,28186,,,28186,,confirmed
9094,9094,,,,,NO_MAYC,confirmed
9095,,,,,,NO_MAYC; NO_BAKC,confirmed
9096,9096,28192,,,28192,,confirmed
9097,9097,28194,,,28194,,confirmed
9098,9098,28196,28197,,"28196,28197",,confirmed
9099,9099,,,,,NO_MAYC,confirmed
9100,9100,,,,,NO_MAYC,confirmed
9101,9101,28202,28203,,"28202,28203",,confirmed
9102,9102,28204,,,28204,,confirmed
9103,9103,28206,28207,,"28206,28207",,confirmed
9104,9104,,,,,NO_MAYC,confirmed
9105,,28210,,,28210,NO_BAKC,confirmed
9106,9106,,,,,NO_MAYC,confirmed
9107,9107,28214,,,28214,,confirmed
9108,9108,,28217,,28217,,confirmed
9109,9109,28218,,,28218,,confirmed
9110,,28220,,,28220,NO_BAKC,confirmed
9111,9111,28222,,,28222,,confirmed
9112,9112,28224,,,28224,,confirmed
9113,,,,,,NO_MAYC; NO_BAKC,confirmed
9114,9114,28228,,,28228,,confirmed
9115,9115,28230,28231,,"28230,28231",,confirmed
9116,9116,28232,,,28232,,confirmed
9117,9117,,,,,NO_MAYC,confirmed
9118,9118,28236,,,28236,,confirmed
9119,9119,28238,28239,,"28238,28239",,confirmed
9120,9120,,,,,NO_MAYC,confirmed
9121,9121,28242,28243,,"28242,28243",,confirmed
9122,9122,,28245,,28245,,confirmed
9123,9123,28246,,,28246,,confirmed
9124,9124,28248,28249,,"28248,28249",,confirmed
9125,9125,28250,28251,,"28250,28251",,confirmed
9126,9126,,,,,NO_MAYC,confirmed
9127,9127,28254,,,28254,,confirmed
9128,9128,28256,,,28256,,confirmed
9129,9129,28258,,,28258,,confirmed
9130,9130,28260,,,28260,,confirmed
9131,9131,,,,,NO_MAYC,confirmed
9132,9132,,,,,NO_MAYC,confirmed
9133,9133,28266,,,28266,,confirmed
9134,9134,28268,28269,,"28268,28269",,confirmed
9135,9135,28270,28271,,"28270,28271",,confirmed
9136,9136,28272,,,28272,,confirmed
9137,9137,28274,,,28274,,confirmed
9138,9138,28276,,,28276,,confirmed
9139,9139,,,,,NO_MAYC,confirmed
9140,9140,28280,,,28280,,confirmed
9141,9141,28282,,,28282,,confirmed
9142,9142,,28285,,28285,,confirmed
9143,,28286,,,28286,NO_BAKC,confirmed
9144,9144,,,,,NO_MAYC,confirmed
9145,9145,,,,,NO_MAYC,confirmed
9146,,28292,,,28292,NO_BAKC,confirmed
9147,,28294,,,28294,NO_BAKC,confirmed
9148,9148,28296,,,28296,,confirmed
9149,9149,,,,,NO_MAYC,confirmed
9150,9150,28300,,,28300,,confirmed
9151,9151,28302,28303,,"28302,28303",,confirmed
9152,9152,28304,,,28304,,confirmed
9153,9153,28306,,,28306,,confirmed
9154,9154,,,,,NO_MAYC,confirmed
9155,9155,28310,,,28310,,confirmed
9156,9156,,,,,NO_MAYC,confirmed
9157,9157,28314,28315,,"28314,28315",,confirmed
9158,9158,28316,,,28316,,confirmed
9159,9159,28318,,,28318,,confirmed
9160,9160,28320,,,28320,,confirmed
9161,9161,28322,,,28322,,confirmed
9162,9162,28324,,,28324,,confirmed
9163,9163,28326,,,28326,,confirmed
9164,9164,28328,,,28328,,confirmed
9165,9165,28330,28331,,"28330,28331",,confirmed
9166,9166,28332,,,28332,,confirmed
9167,9167,28334,,,28334,,confirmed
9168,9168,,,,,NO_MAYC,confirmed
9169,9169,,,,,NO_MAYC,confirmed
9170,9170,28340,,,28340,,confirmed
9171,9171,28342,,,28342,,confirmed
9172,9172,28344,,,28344,,confirmed
9173,9173,28346,,,28346,,confirmed
9174,9174,28348,,,28348,,confirmed
9175,9175,,,,,NO_MAYC,confirmed
9176,9176,28352,,,28352,,confirmed
9177,9177,,,,,NO_MAYC,confirmed
9178,9178,,28357,,28357,,confirmed
9179,9179,28358,,,28358,,confirmed
9180,9180,28360,,,28360,,confirmed
9181,9181,28362,28363,,"28362,28363",,confirmed
9182,,28364,,,28364,NO_BAKC,confirmed
9183,9183,28366,,,28366,,confirmed
9184,9184,28368,,,28368,,confirmed
9185,9185,,,,,NO_MAYC,confirmed
9186,9186,28372,28373,,"28372,28373",,confirmed
9187,9187,28374,,,28374,,confirmed
9188,9188,,,,,NO_MAYC,confirmed
9189,9189,,,,,NO_MAYC,confirmed
9190,9190,28380,,,28380,,confirmed
9191,9191,28382,,,28382,,confirmed
9192,9192,28384,,,28384,,confirmed
9193,9193,,,,,NO_MAYC,confirmed
9194,9194,28388,,,28388,,confirmed
9195,9195,28390,,,28390,,confirmed
9196,9196,28392,28393,,"28392,28393",,confirmed
9197,9197,28394,,,28394,,confirmed
9198,9198,,,,,NO_MAYC,confirmed
9199,9199,28398,28399,,"28398,28399",,confirmed
9200,9200,28400,28401,,"28400,28401",,confirmed
9201,,28402,28403,,"28402,28403",NO_BAKC,confirmed
9202,9202,28404,28405,,"28404,28405",,confirmed
9203,9203,28406,,,28406,,confirmed
9204,9204,,,,,NO_MAYC,confirmed
9205,9205,,28411,,28411,,confirmed
9206,9206,,,,,NO_MAYC,confirmed
9207,9207,28414,,,28414,,confirmed
9208,9208,,,,,NO_MAYC,confirmed
9209,9209,28418,,,28418,,confirmed
9210,9210,,28421,,28421,,confirmed
9211,9211,,28423,,28423,,confirmed
9212,9212,28424,,,28424,,confirmed
9213,9213,28426,28427,,"28426,28427",,confirmed
9214,9214,28428,28429,,"28428,28429",,confirmed
9215,9215,,,,,NO_MAYC,confirmed
9216,,,28433,,28433,NO_BAKC,confirmed
9217,9217,28434,,,28434,,confirmed
9218,9218,28436,,,28436,,confirmed
9219,9219,28438,,,28438,,confirmed
9220,9220,28440,,,28440,,confirmed
9221,9221,28442,,,28442,,confirmed
9222,9222,28444,,,28444,,confirmed
9223,9223,28446,28447,,"28446,28447",,confirmed
9224,9224,28448,28449,,"28448,28449",,confirmed
9225,9225,28450,,,28450,,confirmed
9226,9226,28452,28453,,"28452,28453",,confirmed
9227,9227,28454,28455,,"28454,28455",,confirmed
9228,9228,28456,,,28456,,confirmed
9229,9229,28458,,,28458,,confirmed
9230,9230,28460,,,28460,,confirmed
9231,9231,28462,28463,,"28462,28463",,confirmed
9232,9232,28464,,,28464,,confirmed
9233,9233,28466,28467,,"28466,28467",,confirmed
